country_code,country,geography_code,geography,geography_type,group_code,group_name,group_type,start_date,end_date,job_postings_count,population
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,838,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,870,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,421,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,1056,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,1147,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,917,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,746,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,1115,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,801,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,618,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,713,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,618,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,597,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,373,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,526,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,538,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,712,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,633,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,625,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,545,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,733,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,706,1736422.0
AU,Australia,AU-SA,South Australia,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,471,1736422.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,305,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,296,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,312,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,277,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,128,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,362,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,402,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,249,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,286,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,510,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,250,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,308,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,250,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,382,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,162,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,159,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,146,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,189,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,236,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,189,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,362,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,269,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,431,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,303,528201.0
AU,Australia,AU-TAS,Tasmania,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,280,528201.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,5972,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,5372,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,5061,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,4261,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,2987,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,6955,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,6817,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,5257,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,4284,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,5953,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,3548,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,3140,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,3224,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,2847,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,2104,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,1770,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,2667,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,2543,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,2798,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,2893,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,2735,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,2734,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,3170,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,3283,6460675.0
AU,Australia,AU-VIC,Victoria,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,2510,6460675.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,1833,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,1920,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,1488,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,1675,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,964,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,2341,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,2125,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,2017,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,1583,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,2027,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,1400,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,1376,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,1432,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,1291,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,926,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,791,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,1006,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,1242,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,1369,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,1604,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,1117,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,1129,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,1567,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,1226,2595192.0
AU,Australia,AU-WA,Western Australia,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,1008,2595192.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,1215,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,1169,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,1549,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,1999,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,899,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,1141,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,1350,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,1714,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,1299,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,1082,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,1382,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,796,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,459,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,619,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,1317,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,403,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,183,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,669,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,361,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,1758,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,1180,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,864,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,1091,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,853,1514723.0
CA,Canada,825,Calgary,Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,1138,1514723.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,1266,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,1220,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,1522,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,1886,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,1142,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,1020,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,1134,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,2221,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,1492,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,949,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,1861,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,594,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,573,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,715,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,1134,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,425,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,219,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,735,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,510,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,2401,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,1109,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,1049,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,1022,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,870,1447143.0
CA,Canada,835,Edmonton,Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,1042,1447143.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,1167,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,2594,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,4083,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,3614,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,2782,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,2368,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,2670,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,3553,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,1148,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,2287,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,2569,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,1543,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,1333,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,1149,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,1290,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,869,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,713,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,1082,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,962,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,1920,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,1225,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,1725,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,1419,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,2095,4318505.0
CA,Canada,462,Montreal,Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,1712,4318505.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,948,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,1049,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,1141,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,1418,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,667,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,859,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,863,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,1547,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,802,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,756,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,1533,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,528,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,557,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,592,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,857,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,360,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,221,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,498,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,417,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,1162,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,907,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,851,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,845,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,918,1441118.0
CA,Canada,505,Ottawa - Gatineau,Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,922,1441118.0
CA,Canada,535,Toronto,Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,6444,6471850.0
CA,Canada,535,Toronto,Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,6511,6471850.0
CA,Canada,535,Toronto,Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,7006,6471850.0
CA,Canada,535,Toronto,Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,8671,6471850.0
CA,Canada,535,Toronto,Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,4316,6471850.0
CA,Canada,535,Toronto,Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,5661,6471850.0
